day_type,guest_satisfaction_score,price_total,is_shared_room,is_superhost,is_multi_listing,is_business_listing,cleanliness_score,room_type,room_id,room_list_id
weekday,96.0,386.19267452487526,0,1,1,0,10.0,Private room,363,365
weekday,100.0,540.6228762918005,0,0,0,0,10.0,Entire home/apt,364,366
weekday,99.0,614.4400440559605,0,1,1,0,10.0,Entire home/apt,365,367
weekday,84.0,196.6114404893024,0,0,1,0,9.0,Private room,366,368
weekday,95.0,784.1023598059663,0,0,1,0,8.0,Entire home/apt,367,369
weekday,97.0,675.6028402034074,0,0,0,0,10.0,Private room,368,370
weekday,92.0,259.4146181426195,0,0,1,0,9.0,Private room,369,371
weekday,100.0,467.0400487427648,0,0,0,0,10.0,Private room,370,372
weekday,88.0,442.66866636983576,0,0,0,0,9.0,Private room,371,373
weekday,94.0,436.10714034635487,0,1,0,0,9.0,Private room,372,374
weekday,99.0,473.132894335997,0,1,0,0,10.0,Private room,373,375
weekday,74.0,371.1949007569189,0,0,1,0,7.0,Entire home/apt,374,376
weekday,89.0,298.78377428350484,0,0,1,0,9.0,Entire home/apt,375,377
weekday,81.0,143.65055187120663,0,0,0,0,8.0,Private room,376,378
weekday,96.0,917.9106226419516,0,1,0,0,10.0,Entire home/apt,377,379
weekday,98.0,165.67853209289248,0,1,0,0,10.0,Private room,378,380
weekday,95.0,968.29376889368,0,0,0,1,10.0,Entire home/apt,379,381
weekday,97.0,548.1217631757786,0,0,0,0,10.0,Entire home/apt,380,382
weekday,100.0,636.7023644927707,0,1,0,0,10.0,Entire home/apt,381,383
weekday,98.0,642.5608698708786,0,0,0,0,10.0,Entire home/apt,382,384
weekday,98.0,344.2457760176224,0,1,0,0,10.0,Private room,383,385
weekday,98.0,373.7726431232864,0,1,1,0,10.0,Private room,384,386
weekday,92.0,737.2343167811028,0,0,0,0,8.0,Entire home/apt,385,387
weekday,96.0,194.03369812293488,0,0,0,0,10.0,Private room,386,388
weekday,98.0,2061.959552878869,0,0,0,0,9.0,Entire home/apt,387,389
weekday,88.0,282.8486396550512,0,0,1,0,9.0,Private room,388,390
weekday,96.0,1130.691537974832,0,0,0,0,8.0,Entire home/apt,389,391
weekday,95.0,669.7443348252995,0,0,0,0,10.0,Entire home/apt,390,392
weekday,97.0,233.63719447894456,0,1,0,0,9.0,Private room,391,393
weekday,98.0,636.7023644927707,0,0,0,0,10.0,Entire home/apt,392,394
weekday,87.0,552.808567478265,0,0,0,0,9.0,Entire home/apt,393,395
weekday,99.0,368.8514986056758,0,1,0,0,10.0,Private room,394,396
weekday,100.0,855.3417852037588,0,0,0,1,10.0,Entire home/apt,379,397
weekday,100.0,675.8371804185317,0,0,0,1,10.0,Entire home/apt,379,398
weekday,89.0,243.2451432990416,0,0,1,0,9.0,Private room,395,399
weekday,89.0,391.8168396878589,0,0,0,1,9.0,Private room,396,400
weekday,92.0,491.64577133081815,0,0,1,0,9.0,Entire home/apt,397,401
weekday,83.0,549.5278044665246,0,0,0,1,8.0,Private room,398,402
weekday,90.0,422.7497480842688,0,0,0,0,9.0,Private room,399,403
weekday,95.0,438.9192229278467,0,0,1,0,10.0,Private room,400,404
weekday,97.0,368.8514986056758,0,0,0,0,10.0,Entire home/apt,401,405
weekday,96.0,602.0200126543716,0,0,0,0,9.0,Entire home/apt,402,406
weekday,96.0,280.03655707355944,0,1,0,0,10.0,Private room,403,407
weekday,93.0,447.5898108874465,0,0,0,1,9.0,Private room,404,408
weekday,96.0,362.5243127973192,0,1,0,0,9.0,Private room,405,409
weekday,94.0,191.6902959716917,0,0,1,0,9.0,Private room,406,410
weekday,100.0,626.625735242425,0,0,1,0,10.0,Private room,407,411
weekday,100.0,409.39235582218265,0,0,1,0,9.0,Private room,408,412
weekday,100.0,271.600309329084,0,1,0,0,10.0,Private room,409,413
weekday,98.0,345.417477093244,0,1,0,0,10.0,Private room,410,414
weekday,95.0,387.1300353853725,0,0,0,0,9.0,Entire home/apt,411,415
weekday,100.0,737.2343167811028,0,1,1,0,10.0,Private room,412,416
weekday,95.0,765.5894828111453,0,0,0,0,9.0,Entire home/apt,413,417
weekday,99.0,307.22002202798024,0,1,0,0,10.0,Private room,414,418
weekday,100.0,1179.6686429358142,0,1,1,0,10.0,Entire home/apt,415,419
weekday,73.0,657.3243034237106,0,0,0,1,9.0,Private room,416,420
weekday,95.0,620.7672298643171,0,0,0,1,10.0,Private room,417,421
weekday,93.0,618.1894874979496,0,0,0,1,10.0,Private room,418,422
weekday,94.0,409.39235582218265,0,0,0,0,9.0,Entire home/apt,419,423
weekday,97.0,507.5809059592717,0,1,1,0,9.0,Private room,420,424
weekday,90.0,392.0511799029832,0,0,0,0,9.0,Entire home/apt,421,425
weekday,88.0,737.2343167811028,0,0,0,0,8.0,Entire home/apt,422,426
weekday,96.0,501.2537201509151,0,1,1,0,10.0,Private room,423,427
weekday,93.0,700.442903006585,0,0,1,0,9.0,Entire home/apt,424,428
weekday,88.0,399.5500667869613,0,0,0,0,9.0,Private room,425,429
weekday,89.0,300.8928362196237,0,0,1,0,9.0,Private room,426,430
weekday,76.0,722.7052234433952,0,0,1,0,8.0,Entire home/apt,427,431
weekday,81.0,306.04832095235867,0,0,1,0,9.0,Private room,428,432
weekday,97.0,678.4149227848992,0,1,0,0,10.0,Entire home/apt,429,433
weekday,94.0,418.0629437817825,0,0,1,0,10.0,Entire home/apt,430,434
weekday,93.0,482.9751833712184,0,1,0,0,9.0,Entire home/apt,431,435
weekday,100.0,1542.4272959482578,0,0,0,0,10.0,Entire home/apt,432,436
weekday,97.0,968.29376889368,0,0,0,1,9.0,Entire home/apt,379,437
weekday,90.0,767.9328849623885,0,0,1,0,9.0,Entire home/apt,433,438
weekday,99.0,272.53767018958126,0,1,0,0,10.0,Private room,434,439
weekday,87.0,624.2823330911818,0,0,1,0,9.0,Entire home/apt,435,440
weekday,97.0,1179.6686429358142,0,1,0,0,10.0,Entire home/apt,436,441
weekday,96.0,602.254352869496,0,0,1,0,9.0,Entire home/apt,437,442
weekday,95.0,358.7748693553301,0,1,0,0,9.0,Private room,438,443
weekday,92.0,943.6880463056266,0,0,0,0,10.0,Entire home/apt,439,444
weekday,94.0,313.3128676212125,0,0,0,0,10.0,Private room,440,445
weekday,99.0,452.2766151899328,0,1,1,0,10.0,Private room,441,446
weekday,92.0,241.1360813629227,0,0,0,0,10.0,Private room,442,447
weekday,100.0,393.4572211937291,0,1,1,0,10.0,Private room,443,448
weekday,86.0,526.0937829540928,0,0,0,0,8.0,Entire home/apt,444,449
weekday,100.0,704.1923464485741,0,0,0,0,9.0,Entire home/apt,445,450
weekday,97.0,712.6285941930495,0,0,0,0,10.0,Entire home/apt,446,451
weekday,100.0,553.0429076933893,0,0,1,0,10.0,Private room,447,452
weekday,100.0,497.7386169240504,0,1,0,0,10.0,Private room,448,453
weekday,93.0,356.4314672040869,0,0,1,0,10.0,Entire home/apt,449,454
weekday,98.0,1167.2486115342256,0,1,0,0,10.0,Entire home/apt,450,455
weekday,95.0,860.2629297213696,0,0,0,0,10.0,Entire home/apt,451,456
weekday,96.0,276.52145384669467,0,0,0,0,10.0,Private room,452,457
weekday,100.0,1450.331591404401,0,0,1,0,10.0,Entire home/apt,453,458
weekday,92.0,436.10714034635487,0,0,0,0,9.0,Private room,454,459
weekday,98.0,362.5243127973192,0,1,1,0,10.0,Private room,455,460
weekday,94.0,1804.1853162421205,0,0,1,0,9.0,Entire home/apt,456,461
weekday,100.0,423.9214491598904,0,0,0,1,10.0,Private room,457,462
weekday,86.0,521.1726384364821,0,0,0,1,9.0,Private room,458,463
weekday,99.0,491.64577133081815,0,0,0,0,9.0,Entire home/apt,459,464
weekday,82.0,374.944344198908,0,0,0,1,9.0,Private room,460,465
weekday,97.0,718.9557800014061,0,0,1,0,9.0,Entire home/apt,461,466
weekday,96.0,301.127176434748,0,1,1,0,10.0,Private room,462,467
weekday,97.0,277.69315492231624,0,1,0,0,10.0,Private room,463,468
weekday,96.0,331.8257446160336,0,1,1,0,10.0,Private room,464,469
weekday,90.0,228.71604996133388,0,0,1,0,10.0,Private room,465,470
weekday,98.0,798.6314531436741,0,0,1,0,10.0,Entire home/apt,466,471
weekday,96.0,228.71604996133388,0,0,1,0,10.0,Private room,465,472
weekday,93.0,239.4956998570525,0,1,1,0,9.0,Private room,467,473
weekday,92.0,301.127176434748,0,0,1,0,10.0,Private room,468,474
weekday,98.0,577.4142900663184,0,1,1,0,10.0,Private room,469,475
weekday,98.0,368.8514986056758,0,0,0,0,10.0,Entire home/apt,470,476
weekday,94.0,363.4616736578165,0,0,1,0,10.0,Private room,471,477
weekday,99.0,387.1300353853725,0,1,1,0,10.0,Private room,472,478
weekday,99.0,331.8257446160336,0,1,1,0,10.0,Private room,473,479
weekday,100.0,774.2600707707451,0,0,0,0,10.0,Entire home/apt,474,480
weekday,99.0,337.91859020926586,0,1,1,0,10.0,Private room,475,481
weekday,99.0,270.4286082534624,0,1,1,0,10.0,Private room,476,482
weekday,93.0,280.03655707355944,0,0,1,0,10.0,Private room,477,483
weekday,98.0,798.6314531436741,0,0,0,0,9.0,Entire home/apt,478,484
weekday,98.0,743.5615025894595,0,1,0,0,10.0,Entire home/apt,479,485
weekday,75.0,288.7071450331592,0,0,1,0,8.0,Private room,480,486
weekday,98.0,384.7866332341293,0,0,0,0,10.0,Entire home/apt,481,487
weekday,88.0,878.7758067161907,0,0,0,0,9.0,Private room,482,488
weekday,100.0,1567.0330185363111,0,0,0,0,10.0,Entire home/apt,483,489
weekday,99.0,614.4400440559605,0,1,0,0,10.0,Private room,484,490
weekday,100.0,337.6842499941415,0,0,0,0,10.0,Entire home/apt,485,491
weekday,93.0,489.30236917957495,0,0,0,0,8.0,Entire home/apt,486,492
weekday,94.0,764.4177817355237,0,0,0,0,10.0,Private room,487,493
weekday,94.0,196.6114404893024,0,0,0,0,9.0,Private room,488,494
weekday,91.0,1044.6886790242074,0,0,0,0,8.0,Entire home/apt,489,495
weekday,90.0,394.3945820542264,0,0,0,0,10.0,Entire home/apt,490,496
weekday,96.0,721.5335223677736,0,0,0,0,9.0,Entire home/apt,491,497
weekday,82.0,556.5580109202541,0,0,0,0,7.0,Private room,492,498
weekday,90.0,762.0743795842806,0,1,0,0,10.0,Private room,493,499
weekday,96.0,337.91859020926586,0,1,1,0,10.0,Private room,494,500
weekday,98.0,890.9614979026552,0,0,0,0,10.0,Entire home/apt,495,501
weekday,91.0,410.5640568978043,0,0,0,1,9.0,Private room,496,502
weekday,98.0,1429.2409720432124,0,1,0,0,10.0,Entire home/apt,497,503
weekday,95.0,175.75516134323811,0,0,1,0,10.0,Private room,498,504
weekday,96.0,280.03655707355944,0,1,1,0,9.0,Private room,499,505
weekday,97.0,386.8956951702482,0,0,0,0,10.0,Entire home/apt,500,506
weekday,100.0,522.3443395121037,0,0,0,0,9.0,Entire home/apt,501,507
weekday,92.0,196.6114404893024,0,0,0,0,9.0,Private room,502,508
weekday,98.0,288.7071450331592,0,1,1,0,9.0,Private room,503,509
weekday,95.0,921.6600660839408,0,0,0,0,10.0,Entire home/apt,504,510
weekday,100.0,362.5243127973192,0,1,0,1,10.0,Entire home/apt,505,511
weekday,97.0,734.8909146298597,0,0,0,0,9.0,Entire home/apt,506,512
weekday,75.0,393.4572211937291,0,0,0,0,7.0,Entire home/apt,507,513
weekday,92.0,531.9522883322007,0,0,0,0,10.0,Entire home/apt,508,514
weekday,100.0,295.2686710566401,0,0,0,0,10.0,Private room,509,515
weekday,87.0,368.8514986056758,0,0,0,0,9.0,Private room,510,516
weekday,90.0,196.6114404893024,0,0,0,0,10.0,Private room,511,517
weekday,93.0,276.2871136315703,0,0,1,0,10.0,Private room,512,518
weekday,99.0,378.6937876408971,0,1,0,0,10.0,Entire home/apt,513,519
weekday,100.0,510.1586483256392,0,0,1,0,10.0,Private room,514,520
weekday,96.0,700.442903006585,0,0,0,0,10.0,Entire home/apt,515,521
weekday,96.0,381.0371897921403,0,0,0,0,10.0,Private room,516,522
weekday,98.0,209.03147189089125,0,1,1,0,10.0,Private room,517,523
weekday,98.0,1032.502987837743,0,0,0,0,9.0,Entire home/apt,518,524
weekday,91.0,491.64577133081815,0,0,0,1,9.0,Private room,519,525
weekday,96.0,284.95770159117006,0,0,0,0,10.0,Private room,520,526
weekday,93.0,325.498558807677,0,0,1,0,10.0,Private room,521,527
weekday,93.0,337.91859020926586,0,0,1,0,9.0,Private room,522,528
weekday,97.0,1002.9761207320788,0,1,0,0,10.0,Entire home/apt,523,529
weekday,100.0,571.3214444730861,0,1,1,0,10.0,Entire home/apt,524,530
weekday,99.0,215.12431748412348,0,1,1,0,10.0,Private room,525,531
weekday,98.0,970.8715112600474,0,0,0,0,10.0,Entire home/apt,526,532
weekday,94.0,405.4085721650693,0,0,0,0,10.0,Private room,527,533
weekday,100.0,393.4572211937291,0,0,0,0,10.0,Entire home/apt,528,534
weekday,97.0,909.4743748974762,0,1,0,0,9.0,Entire home/apt,529,535
weekday,100.0,657.3243034237106,0,0,0,0,10.0,Entire home/apt,530,536
weekday,95.0,288.7071450331592,1,0,1,0,10.0,Shared room,531,537
weekday,96.0,393.4572211937291,0,0,0,0,9.0,Entire home/apt,532,538
weekday,98.0,1892.531577343988,0,0,0,0,10.0,Entire home/apt,533,539
weekday,98.0,372.3666018325405,0,1,0,0,10.0,Private room,534,540
weekday,100.0,583.9758160897992,0,0,0,0,10.0,Private room,535,541
weekday,91.0,613.0340027652146,0,0,0,1,10.0,Entire home/apt,536,542
weekday,98.0,348.93258032010874,0,1,0,0,10.0,Private room,537,543
weekday,97.0,306.04832095235867,0,1,0,0,10.0,Private room,538,544
weekday,70.0,276.2871136315703,0,0,0,0,6.0,Private room,539,545
weekday,89.0,774.7287512009937,0,0,0,0,9.0,Entire home/apt,540,546
weekday,91.0,568.9780423218428,0,0,0,1,8.0,Entire home/apt,541,547
weekday,100.0,489.30236917957495,0,1,0,0,10.0,Entire home/apt,542,548
weekday,81.0,1259.578656293207,0,0,0,0,8.0,Entire home/apt,543,549
weekday,99.0,497.50427670892606,0,1,0,0,10.0,Entire home/apt,544,550
weekday,99.0,1166.3112506737282,0,0,0,0,10.0,Entire home/apt,545,551
weekday,80.0,632.9529210507816,0,0,0,0,9.0,Private room,546,552
weekday,88.0,1072.8095048391256,0,0,0,1,9.0,Private room,547,553
weekday,87.0,255.43083448550607,0,0,0,0,8.0,Private room,548,554
weekday,96.0,337.91859020926586,0,1,1,0,10.0,Private room,549,555
weekday,92.0,221.45150329248003,0,0,0,1,10.0,Private room,550,556
weekday,91.0,253.3217725493872,0,0,0,1,9.0,Private room,551,557
weekday,88.0,253.3217725493872,0,0,0,1,9.0,Private room,552,558
weekday,95.0,253.3217725493872,0,0,0,1,10.0,Private room,553,559
weekday,90.0,393.4572211937291,0,0,0,1,10.0,Private room,554,560
weekday,95.0,504.06580273240695,0,0,1,0,9.0,Entire home/apt,555,561
weekday,94.0,399.5500667869613,0,0,0,1,10.0,Private room,556,562
weekday,98.0,1296.604410282849,0,1,0,0,10.0,Entire home/apt,557,563
weekday,100.0,907.130972746233,0,1,0,0,10.0,Entire home/apt,558,564
weekday,92.0,344.2457760176224,0,0,0,0,10.0,Private room,559,565
weekday,96.0,539.2168350010546,0,0,0,1,10.0,Private room,560,566
weekday,99.0,814.800927987252,0,1,0,0,10.0,Entire home/apt,561,567
weekday,90.0,614.4400440559605,0,0,0,0,9.0,Entire home/apt,562,568
weekday,88.0,1413.3058374147588,0,0,0,0,8.0,Entire home/apt,563,569
weekday,100.0,796.2880509924308,0,1,0,0,10.0,Entire home/apt,564,570
weekday,95.0,467.0400487427648,0,0,0,0,9.0,Private room,565,571
weekday,96.0,346.5891781688656,0,0,0,0,9.0,Entire home/apt,566,572
weekday,100.0,344.2457760176224,0,0,1,0,10.0,Private room,567,573
weekday,96.0,438.9192229278467,0,0,0,0,9.0,Entire home/apt,568,574
weekday,100.0,2058.2101094368804,0,0,0,0,10.0,Entire home/apt,569,575
weekday,96.0,276.2871136315703,0,1,0,0,10.0,Private room,570,576
weekday,94.0,602.0200126543716,0,0,0,0,9.0,Entire home/apt,571,577
weekday,97.0,337.91859020926586,0,1,1,0,10.0,Private room,572,578
weekday,97.0,589.8343214679071,0,0,0,0,8.0,Entire home/apt,573,579
weekday,94.0,424.1557893750147,0,0,0,0,9.0,Entire home/apt,574,580
weekday,88.0,430.24863496824696,0,0,0,1,9.0,Private room,575,581
weekday,100.0,410.5640568978043,0,1,0,0,10.0,Private room,576,582
weekday,96.0,546.7157218850327,0,0,0,0,9.0,Entire home/apt,577,583
weekday,88.0,430.24863496824696,0,0,0,1,9.0,Private room,578,584
weekday,100.0,774.2600707707451,0,1,0,0,10.0,Entire home/apt,579,585
weekday,96.0,577.4142900663184,0,1,0,0,10.0,Entire home/apt,580,586
weekday,98.0,792.7729477655661,0,1,0,0,10.0,Private room,581,587
weekday,88.0,454.8543575563003,0,0,0,0,9.0,Private room,582,588
weekday,99.0,228.71604996133388,0,1,1,0,10.0,Private room,583,589
weekday,96.0,221.2171630773557,0,1,0,0,9.0,Private room,584,590
weekday,88.0,405.4085721650693,0,0,0,1,9.0,Private room,585,591
weekday,92.0,405.4085721650693,0,0,0,1,8.0,Private room,586,592
weekday,93.0,642.5608698708786,0,0,0,1,9.0,Entire home/apt,587,593
weekday,90.0,618.1894874979496,0,0,0,0,8.0,Entire home/apt,588,594
weekday,97.0,268.0852061022192,0,1,1,0,10.0,Private room,589,595
weekday,100.0,299.72113514400206,0,1,0,1,10.0,Entire home/apt,590,596
weekday,100.0,470.7894921847538,0,1,0,1,10.0,Entire home/apt,591,597
weekday,100.0,385.4896538795023,0,1,0,1,10.0,Entire home/apt,592,598
weekday,100.0,428.13957303212806,0,1,0,1,10.0,Entire home/apt,593,599
weekday,100.0,342.6053945117522,0,1,0,1,10.0,Entire home/apt,594,600
weekday,99.0,342.6053945117522,0,1,0,1,10.0,Entire home/apt,595,601
weekday,94.0,393.4572211937291,0,0,0,0,10.0,Private room,596,602
weekday,93.0,467.0400487427648,0,0,0,0,9.0,Entire home/apt,597,603
weekday,100.0,417.8286035666581,0,0,0,0,10.0,Entire home/apt,598,604
weekday,100.0,688.0228716049962,0,0,1,0,10.0,Entire home/apt,599,605
weekday,95.0,417.8286035666581,0,0,0,0,10.0,Private room,600,606
weekday,95.0,786.4457619572096,0,0,1,0,9.0,Private room,601,607
weekday,100.0,1007.6629250345652,0,0,1,0,10.0,Private room,602,608
weekday,100.0,264.33576266023016,0,1,1,0,10.0,Private room,603,609
weekday,100.0,551.6368664026434,0,0,0,1,10.0,Private room,604,610
weekday,94.0,442.66866636983576,0,0,0,0,9.0,Entire home/apt,605,611
weekday,100.0,390.8794788273616,0,0,1,0,9.0,Private room,606,612
weekday,95.0,1075.387247205493,0,0,1,0,9.0,Entire home/apt,607,613
weekday,98.0,307.22002202798024,0,1,0,0,10.0,Entire home/apt,608,614
weekday,91.0,651.2314578304783,0,0,0,0,10.0,Entire home/apt,609,615
weekday,98.0,546.7157218850327,0,1,0,0,10.0,Entire home/apt,610,616
weekday,93.0,675.6028402034074,0,0,0,0,8.0,Entire home/apt,611,617
weekday,91.0,321.74911536568794,0,1,1,0,10.0,Private room,612,618
weekday,100.0,921.6600660839408,0,1,0,0,10.0,Entire home/apt,613,619
weekday,97.0,209.03147189089125,0,1,1,0,9.0,Private room,614,620
weekday,99.0,388.3017364609941,0,1,0,0,10.0,Private room,615,621
weekday,97.0,725.0486255946383,0,1,1,0,10.0,Private room,616,622
weekday,97.0,255.6651747006304,0,0,0,0,9.0,Private room,617,623
weekday,98.0,245.82288566540907,0,0,0,0,10.0,Private room,618,624
weekday,95.0,797.6940922831768,0,0,1,0,10.0,Entire home/apt,619,625
weekday,93.0,299.72113514400206,0,1,0,1,10.0,Entire home/apt,620,626
weekday,65.0,651.2314578304783,0,0,1,0,6.0,Entire home/apt,621,627
weekday,47.0,528.437185105336,0,0,0,0,4.0,Private room,622,628
weekday,93.0,254.4934736250088,0,0,0,0,9.0,Private room,623,629
weekday,92.0,177.16120263398403,0,0,0,1,8.0,Private room,624,630
weekday,85.0,576.2425889906967,0,0,0,1,10.0,Entire home/apt,625,631
weekday,100.0,1290.2772244744922,0,1,0,0,10.0,Entire home/apt,626,632
weekday,85.0,144.82225294682823,0,0,0,1,9.0,Private room,627,633
weekday,95.0,501.48806036603946,0,0,0,0,9.0,Entire home/apt,628,634
weekday,100.0,468.4460900335107,0,0,0,0,10.0,Entire home/apt,629,635
weekday,100.0,459.77550207391096,0,0,1,0,10.0,Private room,630,636
weekday,100.0,405.6429123801936,0,0,1,0,10.0,Entire home/apt,631,637
weekday,97.0,624.2823330911818,0,1,1,0,10.0,Entire home/apt,632,638
weekday,100.0,504.06580273240695,0,0,0,0,10.0,Entire home/apt,633,639
weekday,98.0,768.1672251775128,0,1,0,0,10.0,Entire home/apt,634,640
weekday,93.0,306.04832095235867,0,0,1,0,9.0,Private room,635,641
weekday,97.0,497.7386169240504,0,1,0,0,9.0,Entire home/apt,636,642
weekday,88.0,325.498558807677,0,0,0,1,8.0,Private room,637,643
weekday,96.0,737.2343167811028,0,0,0,0,9.0,Entire home/apt,638,644
weekday,98.0,287.7697841726619,0,1,1,0,10.0,Private room,639,645
weekday,100.0,952.5929744803508,0,0,0,1,10.0,Entire home/apt,640,646
weekday,100.0,254.2591334098845,0,1,0,0,10.0,Private room,641,647
weekday,96.0,250.5096899678954,0,1,0,0,10.0,Private room,642,648
weekday,99.0,378.6937876408971,0,0,0,0,10.0,Entire home/apt,643,649
weekday,85.0,205.2820284489021,0,0,1,0,9.0,Private room,644,650
weekday,92.0,1259.578656293207,0,0,0,0,9.0,Entire home/apt,645,651
weekday,94.0,258.0085768518736,0,0,0,0,10.0,Private room,646,652
weekday,90.0,288.7071450331592,0,0,0,0,9.0,Entire home/apt,647,653
weekday,80.0,375.8817050594053,0,0,0,0,6.0,Entire home/apt,648,654
weekday,78.0,371.1949007569189,0,0,0,1,9.0,Private room,649,655
weekday,96.0,958.4514798584586,0,0,0,1,9.0,Entire home/apt,650,656
weekday,94.0,196.6114404893024,0,0,0,0,10.0,Entire home/apt,651,657
weekday,96.0,370.0231996812973,0,1,0,0,10.0,Private room,652,658
weekday,95.0,280.03655707355944,0,0,0,0,9.0,Private room,653,659
weekday,86.0,814.5665877721276,0,0,0,0,9.0,Private room,654,660
weekday,100.0,786.4457619572096,0,0,0,0,10.0,Entire home/apt,655,661
weekday,100.0,313.3128676212125,0,1,0,0,10.0,Private room,656,662
weekday,93.0,789.9608651840744,0,0,0,1,8.0,Entire home/apt,657,663
weekday,96.0,356.4314672040869,0,0,0,0,10.0,Entire home/apt,658,664
weekday,93.0,276.2871136315703,0,0,0,0,8.0,Private room,659,665
weekday,80.0,144.82225294682823,0,0,0,1,9.0,Private room,660,666
weekday,84.0,995.4772338481008,0,0,0,0,7.0,Entire home/apt,661,667
weekday,100.0,1019.8486162210298,0,0,1,0,9.0,Entire home/apt,662,668
weekday,95.0,363.6960138729408,0,0,1,0,10.0,Private room,663,669
weekday,94.0,295.2686710566401,0,0,0,0,9.0,Private room,664,670
weekday,96.0,639.0457666440138,0,0,0,0,10.0,Entire home/apt,665,671
weekday,100.0,367.44545731492985,0,1,1,0,10.0,Private room,666,672
weekday,99.0,362.5243127973192,0,1,1,0,10.0,Private room,667,673
weekday,100.0,504.06580273240695,0,0,0,0,10.0,Entire home/apt,668,674
weekday,93.0,691.537974831861,0,0,1,0,9.0,Entire home/apt,669,675
weekday,92.0,362.5243127973192,0,0,0,0,10.0,Entire home/apt,670,676
weekday,95.0,201.53258500691305,0,0,1,0,9.0,Private room,671,677
weekday,99.0,330.4197033252877,0,0,1,0,10.0,Private room,672,678
weekday,96.0,572.727485763832,0,1,0,0,10.0,Private room,673,679
